time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-01-20T20:02:43.620Z,38.7535019,-122.723999,2.07,0.96,md,7,96,0.02043,0.02,nc,nc72754375,2017-01-20T20:56:03.419Z,"3km SE of The Geysers, California",earthquake,0.76,0.71,0.03,4,automatic,nc,nc
2017-01-20T19:59:24.580Z,34.1023333,-116.9773333,2.59,1.23,ml,24,103,0.0355,0.11,ci,ci37571831,2017-01-20T20:44:35.580Z,"10km NE of Yucaipa, CA",earthquake,0.21,0.17,0.164,18,reviewed,ci,ci
2017-01-20T19:40:30.826Z,38.393,-118.8921,9.5,1.8,ml,15,68.32,0.118,0.1715,nn,nn00574834,2017-01-20T22:25:26.730Z,"27km WSW of Hawthorne, Nevada",earthquake,,2.7,0.19,7,reviewed,nn,nn
2017-01-20T19:20:44.300Z,19.1635,-155.4485,35.071,1.75,md,20,204,0.08799,0.07,hv,hv61571161,2017-01-20T22:08:09.390Z,"5km SE of Pahala, Hawaii",earthquake,0.88,1.39,0.047,11,reviewed,hv,hv
2017-01-20T19:04:56.860Z,37.6538333,-118.8755,2.73,1.07,md,21,68,0.01938,0.07,nc,nc72754360,2017-01-20T22:12:02.209Z,"8km E of Mammoth Lakes, California",earthquake,0.31,0.48,0.235,16,reviewed,nc,nc
2017-01-20T19:04:27.979Z,62.4624,-150.9587,72.6,1.6,ml,,,,0.21,ak,ak15111878,2017-01-20T19:18:00.678Z,"46km WNW of Talkeetna, Alaska",earthquake,,0.9,,,automatic,ak,ak
2017-01-20T19:02:25.060Z,35.4093333,-118.7001667,3.86,1.69,ml,27,65,0.1781,0.16,ci,ci37571807,2017-01-20T19:48:41.040Z,"25km NNE of Arvin, CA",earthquake,0.27,1.02,0.211,29,reviewed,ci,ci
2017-01-20T18:58:32.760Z,33.3771667,-116.27,7.56,1.08,ml,24,145,0.09561,0.15,ci,ci37571799,2017-01-20T20:39:31.334Z,"17km NE of Borrego Springs, CA",earthquake,0.26,0.94,0.116,20,reviewed,ci,ci
2017-01-20T18:57:33.710Z,44.7886667,-110.9916667,5.6,0.67,md,7,174,0.0311,0.1,uu,uu60182377,2017-01-20T22:13:33.660Z,"16km NNE of West Yellowstone, Montana",earthquake,0.52,0.54,0.192,5,reviewed,uu,uu
2017-01-20T18:48:55.000Z,18.9316,-64.4375,35,2.7,Md,3,345.6,1.01329964,0.18,pr,pr17020004,2017-01-21T16:57:01.040Z,"52km NNE of Road Town, British Virgin Islands",earthquake,4.5,13.8,0,2,reviewed,pr,pr
2017-01-20T18:11:57.233Z,38.3971,-118.929,11.2,1.2,ml,12,113.16,0.354,0.1485,nn,nn00574831,2017-01-20T22:09:46.496Z,"30km WSW of Hawthorne, Nevada",earthquake,,5.1,0.19,2,reviewed,nn,nn
2017-01-20T18:02:16.819Z,61.9983,-150.8514,10,1.5,ml,,,,0.69,ak,ak15111243,2017-01-20T18:16:13.293Z,"51km WNW of Willow, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-01-20T17:36:09.030Z,-17.2348,-174.0783,112.86,5.1,mb,,65,3.981,1.09,us,us10007uep,2017-01-21T16:09:43.040Z,"146km SSW of Hihifo, Tonga",earthquake,9.5,7.7,0.086,44,reviewed,us,us
2017-01-20T17:35:42.000Z,47.6386667,-122.7528333,23.37,1.33,ml,9,100,0.08914,0.14,uw,uw61229627,2017-01-20T18:06:24.990Z,"4km W of Silverdale, Washington",earthquake,0.6,0.77,0.078,5,reviewed,uw,uw
2017-01-20T17:30:45.856Z,61.2121,-150.0701,35.1,1.6,ml,,,,0.44,ak,ak15111241,2017-01-20T17:42:17.191Z,"9km W of Anchorage, Alaska",earthquake,,0.6,,,automatic,ak,ak
2017-01-20T17:13:05.160Z,35.8198333,-118.014,8,0.8,ml,17,78,0.09043,0.1,ci,ci37571783,2017-01-20T19:56:46.712Z,"16km SW of Little Lake, CA",earthquake,0.19,0.64,0.162,8,reviewed,ci,ci
2017-01-20T17:08:46.130Z,35.5618333,-118.323,1.41,1.38,ml,26,113,0.1351,0.13,ci,ci37571775,2017-01-20T18:55:05.195Z,"15km ESE of Lake Isabella, CA",earthquake,0.2,0.28,0.126,21,reviewed,ci,ci
2017-01-20T16:52:24.090Z,19.2183333,-155.5645,6.595,1.34,md,36,131,0.05513,0.15,hv,hv61571066,2017-01-20T23:52:44.660Z,"9km W of Pahala, Hawaii",earthquake,0.5,1.56,0.11,17,reviewed,hv,hv
2017-01-20T16:40:30.580Z,44.7996667,-110.9931667,7.3,1.84,ml,19,133,0.04138,0.17,uu,uu60182367,2017-01-20T17:21:11.060Z,"17km NNE of West Yellowstone, Montana",earthquake,0.55,0.52,0.163,2,reviewed,uu,uu
2017-01-20T16:38:39.870Z,44.7891667,-110.9888333,6.59,1.54,md,8,175,0.03229,0.1,uu,uu60010150,2017-01-20T17:17:02.310Z,"16km NNE of West Yellowstone, Montana",earthquake,0.64,0.81,0.338,6,reviewed,uu,uu
2017-01-20T16:38:37.810Z,37.5645,-118.8375,3.96,0.58,md,14,267,0.02634,0.02,nc,nc72754340,2017-01-20T19:09:04.147Z,"15km SE of Mammoth Lakes, California",earthquake,0.97,0.51,0.237,11,reviewed,nc,nc
2017-01-20T16:38:13.370Z,38.8338318,-122.783165,1.51,0.63,md,8,108,0.01023,0.02,nc,nc72754335,2017-01-20T16:53:02.834Z,"5km WNW of Cobb, California",earthquake,0.36,0.55,0.25,3,automatic,nc,nc
2017-01-20T16:37:32.000Z,44.8011667,-110.9933333,7.94,3.32,ml,21,178,0.04282,0.14,uu,uu60182362,2017-01-20T18:11:40.448Z,"17km NNE of West Yellowstone, Montana",earthquake,0.43,0.46,0.3,8,reviewed,uu,uu
2017-01-20T16:23:34.490Z,19.3263333,-155.1646667,7.617,0.77,md,7,92,0.05244,0.03,hv,hv61571056,2017-01-21T01:50:55.290Z,"13km SSE of Volcano, Hawaii",earthquake,0.62,2.4,0.072,5,reviewed,hv,hv
2017-01-20T16:15:49.110Z,19.361,-156.3463333,30.947,2.96,ml,36,219,0.4241,0.2,hv,hv61571051,2017-01-20T21:39:15.670Z,"46km WSW of Kahaluu-Keauhou, Hawaii",earthquake,1.33,2.83,0.117,14,reviewed,hv,hv
2017-01-20T16:09:08.130Z,37.6566667,-118.8735,2.86,1.04,md,20,92,0.02221,0.05,nc,nc72754330,2017-01-23T21:28:02.368Z,"8km E of Mammoth Lakes, California",earthquake,0.28,0.55,0.252,17,reviewed,nc,nc
2017-01-20T16:00:33.996Z,63.0309,-150.7617,102,1.6,ml,,,,0.61,ak,ak15111236,2017-01-20T16:12:21.808Z,"85km NNW of Talkeetna, Alaska",earthquake,,1,,,automatic,ak,ak
2017-01-20T15:27:12.486Z,61.2264,-153.3542,33.8,2,ml,,,,0.82,ak,ak15111232,2017-01-20T15:38:56.696Z,"89km NNW of Redoubt Volcano, Alaska",earthquake,,3,,,automatic,ak,ak
2017-01-20T15:16:28.768Z,63.2759,-151.1076,0,1.2,ml,,,,0.31,ak,ak15111230,2017-01-20T15:26:23.383Z,"108km W of Cantwell, Alaska",earthquake,,0.7,,,automatic,ak,ak
2017-01-20T14:48:50.680Z,33.6246667,-116.6773333,11.53,0.39,ml,17,71,0.04422,0.05,ci,ci37571767,2017-01-20T20:35:58.197Z,"8km N of Anza, CA",earthquake,0.17,0.36,0.124,8,reviewed,ci,ci
2017-01-20T14:33:06.167Z,38.494,-118.2555,1.4,0.7,ml,6,115.77,0.087,0.0925,nn,nn00574827,2017-01-20T21:57:15.056Z,"32km E of Hawthorne, Nevada",earthquake,,3.8,0,1,reviewed,nn,nn
2017-01-20T14:32:59.360Z,38.8120003,-122.7434998,2,0.87,md,9,140,0.007656,0.01,nc,nc72754325,2017-01-20T14:47:02.561Z,"2km WSW of Cobb, California",earthquake,0.59,1.41,0.12,2,automatic,nc,nc
2017-01-20T14:30:18.228Z,61.7407,-148.2063,15.6,1.3,ml,,,,0.66,ak,ak15111229,2017-01-20T14:37:52.730Z,"34km E of Sutton-Alpine, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-01-20T14:26:12.380Z,19.3723333,-155.2853333,3.012,0.44,md,10,111,0.01453,0.03,hv,hv61571026,2017-01-21T01:47:47.230Z,"8km SW of Volcano, Hawaii",earthquake,0.45,0.62,0.047,4,reviewed,hv,hv
2017-01-20T14:19:23.465Z,60.2764,-152.5365,108.2,3.4,ml,,,,0.53,ak,ak15110583,2017-01-20T19:09:02.768Z,"25km SSE of Redoubt Volcano, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-01-20T14:17:17.830Z,19.2741667,-155.4488333,8.425,1.06,md,8,116,0.05388,0.05,hv,hv61571021,2017-01-21T01:53:02.070Z,"8km NNE of Pahala, Hawaii",earthquake,0.59,1.58,0.055,5,reviewed,hv,hv
2017-01-20T14:16:33.270Z,37.6698333,-118.8355,1.5,0.82,md,16,115,0.01847,0.05,nc,nc72754320,2017-01-20T18:48:02.088Z,"12km E of Mammoth Lakes, California",earthquake,0.49,0.98,0.251,12,reviewed,nc,nc
2017-01-20T14:10:11.030Z,37.6686667,-118.8451667,-0.09,0.54,md,11,107,0.02592,0.05,nc,nc72754315,2017-01-20T18:36:02.067Z,"11km ENE of Mammoth Lakes, California",earthquake,0.29,0.75,0.187,8,reviewed,nc,nc
2017-01-20T14:06:26.120Z,-15.4245,-178.7383,413.91,4.5,mb,,95,3.845,0.76,us,us10007ubp,2017-01-20T14:31:41.040Z,"138km SSW of Sigave, Wallis and Futuna",earthquake,13.1,8.6,0.081,45,reviewed,us,us
2017-01-20T13:52:35.040Z,41.7742,42.9121,10,4.3,mb,,50,0.567,0.95,us,us10007ubk,2017-01-20T14:23:15.040Z,"9km NE of Abastumani, Georgia",earthquake,5.5,2,0.133,16,reviewed,us,us
2017-01-20T13:46:10.384Z,58.8194,-153.8621,0,1.9,ml,,,,0.58,ak,ak15110575,2017-01-20T13:57:09.230Z,"119km SSE of Old Iliamna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-01-20T13:44:25.290Z,19.3481667,-155.031,9.798,1.2,md,19,193,0.06816,0.09,hv,hv61570926,2017-01-21T01:57:37.930Z,"17km SW of Leilani Estates, Hawaii",earthquake,1.16,1.34,0.072,7,reviewed,hv,hv
2017-01-20T13:38:34.000Z,37.669,-118.877,-0.42,0.46,md,12,109,0.02683,0.06,nc,nc72754310,2017-01-20T18:25:02.048Z,"8km ENE of Mammoth Lakes, California",earthquake,0.28,0.4,0.115,7,reviewed,nc,nc
2017-01-20T13:31:56.255Z,37.3824,-118.372,3.1,1.4,ml,6,188.76,0.076,0.0849,nn,nn00574836,2017-01-20T22:28:38.173Z,"2km NE of Bishop, California",earthquake,,8.9,0.08,2,reviewed,nn,nn
2017-01-20T13:04:20.684Z,38.3556,-118.9107,7.1,1.5,ml,15,68.99,0.31,0.1909,nn,nn00574789,2017-01-20T18:24:54.914Z,"30km ENE of Bridgeport, California",earthquake,,1.7,0.25,7,reviewed,nn,nn
2017-01-20T12:26:44.170Z,39.1107,-107.2512,5,1.7,ml,,111,0.225,0.44,us,us10007uc7,2017-01-20T17:14:49.040Z,"29km WSW of Snowmass Village, Colorado",earthquake,1.6,1.9,0.077,22,reviewed,us,us
2017-01-20T12:22:39.010Z,43.5555,-71.555,5.98,1.9,ml,,113,0.111,0.36,us,us10007ubm,2017-01-22T18:52:30.051Z,"7km WNW of Laconia, New Hampshire",earthquake,1.3,3.7,0.081,20,reviewed,us,us
2017-01-20T12:19:47.620Z,45.3851667,-112.5806667,5.99,0.2,md,4,159,0.408,0.03,mb,mb80197339,2017-01-20T16:47:49.190Z,"19km NNE of Dillon, Montana",earthquake,1.48,6.43,,0,reviewed,mb,mb
2017-01-20T12:08:40.130Z,37.162,-112.802,3.6,1.21,ml,6,96,0.146,0.1,uu,uu60182357,2017-01-20T17:24:51.670Z,"22km NE of Hildale, Utah",earthquake,0.48,6.11,0.196,2,reviewed,uu,uu
2017-01-20T11:52:06.310Z,33.507,-116.5436667,7.6,0.52,ml,21,81,0.05042,0.11,ci,ci37571759,2017-01-20T16:13:05.951Z,"13km ESE of Anza, CA",earthquake,0.18,0.4,0.069,12,reviewed,ci,ci
2017-01-20T11:51:59.490Z,33.509,-116.5441667,7.9,0.3,ml,19,81,0.05054,0.1,ci,ci37571751,2017-01-20T20:47:55.470Z,"13km ESE of Anza, CA",earthquake,0.21,0.39,0.137,9,reviewed,ci,ci
2017-01-20T11:42:10.580Z,38.8388329,-122.8259964,1.88,1.34,md,21,47,0.007416,0.02,nc,nc72754295,2017-01-20T12:00:03.192Z,"9km WNW of Cobb, California",earthquake,0.21,0.4,0.03,4,automatic,nc,nc
2017-01-20T11:24:08.320Z,32.8653333,-116.2003333,8.94,1.02,ml,17,84,0.1136,0.1,ci,ci37571743,2017-01-20T20:49:53.309Z,"24km NW of Ocotillo, CA",earthquake,0.18,0.83,0.148,12,reviewed,ci,ci
2017-01-20T11:23:02.491Z,61.2948,-149.1667,30.7,1,ml,,,,0.45,ak,ak15110568,2017-01-20T11:29:50.145Z,"28km SSW of Butte, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-01-20T11:21:25.452Z,41.8515,-119.6466,8.3,0.6,ml,4,224.39,0.151,0.158,nn,nn00574843,2017-01-20T22:53:37.499Z,"68km ESE of Lakeview, Oregon",earthquake,,3.9,0,1,reviewed,nn,nn
2017-01-20T11:17:56.450Z,33.9625,-116.8731667,6.47,0.52,ml,22,85,0.09826,0.08,ci,ci37571735,2017-01-20T20:00:50.811Z,"4km N of Banning, CA",earthquake,0.14,0.53,0.183,10,reviewed,ci,ci
2017-01-20T11:05:57.830Z,33.8645,-117.8748333,7.45,1.08,ml,27,82,0.07965,0.18,ci,ci37571727,2017-01-20T20:33:26.007Z,"1km SSW of Placentia, CA",earthquake,0.32,0.68,0.15,20,reviewed,ci,ci
2017-01-20T10:54:13.342Z,38.2995,-118.8372,8.6,1.6,ml,13,65.02,0.24,0.1495,nn,nn00574788,2017-01-20T18:08:45.473Z,"31km SW of Hawthorne, Nevada",earthquake,,3.2,0.37,4,reviewed,nn,nn
2017-01-20T10:47:09.510Z,44.8248333,-111.4233333,11.53,0.62,md,7,140,0.008,0.11,mb,mb80197319,2017-01-20T16:41:57.740Z,"31km NW of West Yellowstone, Montana",earthquake,1.64,1.16,0.53,3,reviewed,mb,mb
2017-01-20T10:32:52.573Z,38.3597,-118.9063,6.7,1.4,ml,9,68.81,0.313,0.1614,nn,nn00574787,2017-01-20T17:44:01.275Z,"30km SW of Hawthorne, Nevada",earthquake,,1.8,0.21,3,reviewed,nn,nn
2017-01-20T10:31:20.500Z,40.5091667,-112.1711667,0.68,1.34,md,8,129,0.06418,0.18,uu,uu60182352,2017-01-20T16:18:26.900Z,"11km ESE of Tooele, Utah",earthquake,0.72,10.27,0.207,5,reviewed,uu,uu
2017-01-20T10:30:26.390Z,34.792,-120.1413333,1.61,1.75,ml,15,52,0.1273,0.2,ci,ci37571719,2017-01-20T20:23:21.492Z,"14km ENE of Los Alamos, CA",earthquake,0.34,0.89,0.124,17,reviewed,ci,ci
2017-01-20T10:25:00.260Z,37.136,-118.551,3.93,1.83,md,13,298,0.217,0.04,nc,nc71105564,2017-01-20T18:14:02.032Z,"23km W of Big Pine, California",earthquake,1.05,4.42,0.168,9,reviewed,nc,nc
2017-01-20T10:24:44.980Z,37.6695,-118.8368333,1.17,0.66,md,13,113,0.01956,0.05,nc,nc72754265,2017-01-20T18:02:03.000Z,"12km E of Mammoth Lakes, California",earthquake,0.4,0.87,0.246,10,reviewed,nc,nc
2017-01-20T10:20:37.280Z,38.2971,-118.8282,11.8,1,ml,6,164.19,0.237,0.1438,nn,nn00574835,2017-01-20T22:16:02.186Z,"30km SW of Hawthorne, Nevada",earthquake,,6.7,0.05,2,reviewed,nn,nn
2017-01-20T10:16:23.633Z,38.2995,-118.8338,11.8,0.8,ml,7,165.35,0.24,0.0636,nn,nn00574833,2017-01-20T22:12:53.859Z,"30km SW of Hawthorne, Nevada",earthquake,,6.8,0.01,2,reviewed,nn,nn
2017-01-20T10:13:19.910Z,47.3881667,-113.0966667,6.12,0.59,md,8,178,0.307,0.18,mb,mb80197374,2017-01-20T20:43:18.480Z,"37km NE of Seeley Lake, Montana",earthquake,1.04,9.57,,1,reviewed,mb,mb
2017-01-20T10:11:01.910Z,40.1768333,-121.3388333,5.66,2.19,md,10,299,0.2288,0.05,nc,nc72754250,2017-01-20T17:39:03.952Z,"19km SSW of Chester, California",earthquake,0.81,2.38,0.198,12,reviewed,nc,nc
2017-01-20T10:10:46.620Z,37.6691667,-118.8438333,0.14,0.62,md,15,108,0.02475,0.06,nc,nc72754245,2017-01-20T17:50:02.968Z,"11km ENE of Mammoth Lakes, California",earthquake,0.28,0.84,0.21,12,reviewed,nc,nc
2017-01-20T10:05:43.265Z,38.3156,-118.9401,10.5,1.4,ml,10,74.21,0.282,0.1692,nn,nn00574784,2017-01-20T17:15:51.750Z,"26km ENE of Bridgeport, California",earthquake,,4.4,0.05,3,reviewed,nn,nn
2017-01-20T09:56:20.600Z,19.7208,-64.0665,80,3.6,Md,14,270,1.81549519,0.5,pr,pr17020001,2017-01-20T10:26:05.959Z,"155km NNE of Road Town, British Virgin Islands",earthquake,6.2,19.6,0,9,reviewed,pr,pr
2017-01-20T09:54:08.260Z,38.289,76.6408,50.81,5.2,mb,,38,3.55,1,us,us10007ubb,2017-01-20T10:10:55.040Z,"54km WSW of Shache, China",earthquake,6.1,6.3,0.045,162,reviewed,us,us
2017-01-20T09:34:31.420Z,59.9614,-152.6433,94.8,1.4,ml,,,,0.76,ak,ak15109931,2017-01-20T09:46:24.449Z,"49km WNW of Anchor Point, Alaska",earthquake,,0.7,,,automatic,ak,ak
2017-01-20T09:29:59.560Z,37.6691667,-118.8415,0.41,0.63,md,11,106,0.02305,0.06,nc,nc72754240,2017-01-20T17:28:02.925Z,"11km ENE of Mammoth Lakes, California",earthquake,0.45,1.2,0.31,9,reviewed,nc,nc
2017-01-20T09:23:47.895Z,61.742,-148.2262,15.7,0.8,ml,,,,0.23,ak,ak15109930,2017-01-20T09:30:48.369Z,"33km E of Sutton-Alpine, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-01-20T09:17:56.550Z,19.1966667,-155.4406667,36.651,1.72,md,26,197,0.05757,0.06,hv,hv61570621,2017-01-20T22:12:44.350Z,"4km ESE of Pahala, Hawaii",earthquake,0.78,1.1,0.039,11,reviewed,hv,hv
2017-01-20T09:10:25.310Z,38.4351,-118.8924,14.3,0.9,ml,4,212.8,0.348,0.0826,nn,nn00574832,2017-01-20T22:06:31.139Z,"25km WSW of Hawthorne, Nevada",earthquake,,3.4,0.3,3,reviewed,nn,nn
2017-01-20T09:09:26.200Z,19.7241,-64.11,10,3.4,Md,4,342,1.79303731,0.15,pr,pr17020003,2017-01-20T16:18:34.179Z,"154km NNE of Road Town, British Virgin Islands",earthquake,9.1,13.1,0,3,reviewed,pr,pr
2017-01-20T09:03:34.230Z,34.0296667,-116.8453333,17.78,0.98,ml,41,78,0.03166,0.13,ci,ci37571711,2017-01-20T20:19:48.962Z,"12km NNE of Banning, CA",earthquake,0.15,0.38,0.154,24,reviewed,ci,ci
2017-01-20T09:01:43.063Z,38.3682,-118.8935,10.5,1.1,ml,8,104.83,0.327,0.1668,nn,nn00574783,2017-01-20T17:06:24.564Z,"29km SW of Hawthorne, Nevada",earthquake,,4,0.07,2,reviewed,nn,nn
2017-01-20T08:44:12.396Z,61.3215,-151.185,48.5,1.5,ml,,,,0.52,ak,ak15109927,2017-01-20T08:57:04.430Z,"69km W of Anchorage, Alaska",earthquake,,1.3,,,automatic,ak,ak
2017-01-20T08:41:20.707Z,61.2761,-150.552,50.6,1.5,ml,,,,0.5,ak,ak15109926,2017-01-20T08:50:48.095Z,"35km W of Anchorage, Alaska",earthquake,,1.3,,,automatic,ak,ak
2017-01-20T08:25:10.640Z,61.6052,-149.7481,28.9,1.4,ml,,,,0.39,ak,ak15109297,2017-01-20T08:36:53.869Z,"4km SE of Houston, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-01-20T08:22:26.540Z,19.33,-155.5546667,30.447,1.59,md,38,54,0.08192,0.08,hv,hv61570531,2017-01-20T22:29:32.420Z,"15km NNW of Pahala, Hawaii",earthquake,0.53,0.83,0.103,18,reviewed,hv,hv
2017-01-20T08:21:38.390Z,19.3375,-155.2638333,32.253,1.56,md,24,80,0.03389,0.09,hv,hv61570526,2017-01-20T22:22:54.290Z,"10km SSW of Volcano, Hawaii",earthquake,0.65,0.78,0.039,12,reviewed,hv,hv
2017-01-20T08:21:25.420Z,33.7463333,-116.1216667,5.1,0.32,ml,17,120,0.1023,0.11,ci,ci37571703,2017-01-20T16:19:40.226Z,"9km NNE of Coachella, CA",earthquake,0.47,1.28,0.083,3,reviewed,ci,ci
2017-01-20T08:20:46.040Z,-28.3328,-68.6093,101.98,4.2,mb,,77,1.547,1.31,us,us10007ua3,2017-01-20T08:54:08.040Z,"61km NW of Vinchina, Argentina",earthquake,6.2,11.5,0.216,6,reviewed,us,us
2017-01-20T08:20:05.100Z,47.2778333,-123.7998333,-0.33,2.58,ml,17,118,0.1233,0.49,uw,uw61229607,2017-01-20T18:23:40.560Z,"21km S of Quinault Census Designated Place, Washington",earthquake,0.93,1.59,0.14,14,reviewed,uw,uw
2017-01-20T08:09:01.430Z,39.1129,-107.2382,2.55,1.9,ml,,66,0.215,0.5,us,us10007uc4,2017-01-20T17:03:26.040Z,"28km WSW of Snowmass Village, Colorado",earthquake,1.5,5.1,0.06,36,reviewed,us,us
2017-01-20T07:48:57.780Z,48.038,-119.6403333,11.9,1.24,ml,8,145,0.1034,0.19,uw,uw61229597,2017-01-20T18:15:23.360Z,"4km NE of Bridgeport, Washington",earthquake,1.51,0.86,0.236,6,reviewed,uw,uw
2017-01-20T07:46:21.000Z,18.1476,-67.2705,20,2.4,Md,7,187.2,0.17696811,0.23,pr,pr17020002,2017-01-20T11:28:07.860Z,"11km NW of Puerto Real, Puerto Rico",earthquake,1.2,1.9,0,5,reviewed,pr,pr
2017-01-20T07:41:35.740Z,33.809,-116.9538333,12.2,0.66,ml,18,111,0.1082,0.1,ci,ci37571695,2017-01-20T20:10:44.529Z,"3km N of San Jacinto, CA",earthquake,0.32,0.67,0.139,13,reviewed,ci,ci
2017-01-20T07:39:47.660Z,37.6271667,-122.4645,6.68,0.97,md,5,117,0.01294,0.03,nc,nc72754230,2017-01-21T00:03:44.597Z,"2km NE of Pacifica, California",earthquake,0.82,1.25,0.063,3,reviewed,nc,nc
2017-01-20T07:35:21.950Z,38.7504997,-122.6848297,0.7,1.78,md,6,148,0.02096,0.05,nc,nc72754225,2017-01-20T08:03:04.659Z,"6km W of Middletown, California",earthquake,0.53,0.8,0.14,5,automatic,nc,nc
2017-01-20T07:28:25.310Z,36.0903333,-117.8736667,3.71,1.2,ml,18,55,0.03117,0.1,ci,ci37571687,2017-01-20T20:09:36.100Z,"8km NE of Coso Junction, CA",earthquake,0.16,0.3,0.204,17,reviewed,ci,ci
2017-01-20T07:23:12.081Z,63.1057,-150.7679,111.5,1.9,ml,,,,0.44,ak,ak15109294,2017-01-20T07:35:32.254Z,"93km NNW of Talkeetna, Alaska",earthquake,,0.7,,,automatic,ak,ak
2017-01-20T07:15:37.814Z,36.6937,-116.3197,9.4,0.9,ml,25,71.69,0.051,0.1154,nn,nn00574782,2017-01-22T20:20:05.254Z,"45km ESE of Beatty, Nevada",earthquake,,0.9,0.23,13,reviewed,nn,nn
2017-01-20T07:14:08.980Z,34.0595,-116.9315,12.84,0.76,ml,19,86,0.03416,0.1,ci,ci37571679,2017-01-20T20:04:25.955Z,"11km ENE of Yucaipa, CA",earthquake,0.21,0.53,0.145,11,reviewed,ci,ci
2017-01-20T07:13:33.120Z,19.2028333,-155.4685,35.175,1.72,md,19,191,0.05369,0.07,hv,hv61570426,2017-01-20T20:55:11.240Z,"1km ESE of Pahala, Hawaii",earthquake,0.83,1.57,0.068,10,reviewed,hv,hv
2017-01-20T07:10:06.141Z,63.0738,-150.9455,128,1.8,ml,,,,0.37,ak,ak15109292,2017-01-20T07:21:58.536Z,"93km NNW of Talkeetna, Alaska",earthquake,,0.7,,,automatic,ak,ak
2017-01-20T06:39:35.950Z,37.615,-118.9543333,5.75,0.34,md,18,113,0.004795,0.03,nc,nc72754215,2017-01-20T19:21:03.170Z,"4km SSE of Mammoth Lakes, California",earthquake,0.34,0.3,0.283,13,reviewed,nc,nc
2017-01-20T06:25:31.580Z,38.802166,-122.7696686,-0.16,1.68,md,20,64,0.01403,0.05,nc,nc72754205,2017-01-20T06:40:02.487Z,"2km NNW of The Geysers, California",earthquake,0.17,0.58,0.17,8,automatic,nc,nc
2017-01-20T06:21:07.530Z,32.8586667,-116.2071667,6.53,1.78,ml,54,63,0.1141,0.19,ci,ci37571671,2017-01-20T20:02:29.140Z,"24km NW of Ocotillo, CA",earthquake,0.19,0.9,0.161,24,reviewed,ci,ci
2017-01-20T06:18:33.890Z,32.8596667,-116.2036667,7.34,1.48,ml,43,68,0.1123,0.16,ci,ci37571663,2017-01-20T19:37:41.290Z,"24km NW of Ocotillo, CA",earthquake,0.19,1.03,0.171,26,reviewed,ci,ci
2017-01-20T06:13:38.640Z,44.7828333,-111.082,9.69,1.08,ml,8,155,0.02196,0.14,uu,uu60182347,2017-01-20T16:01:57.360Z,"13km N of West Yellowstone, Montana",earthquake,0.94,1.14,0.196,2,reviewed,uu,uu
2017-01-20T06:13:31.329Z,38.3988,-118.9263,6.8,1.4,ml,8,91.75,0.355,0.1875,nn,nn00574781,2017-01-20T19:18:42.318Z,"29km WSW of Hawthorne, Nevada",earthquake,,2.4,0.09,2,reviewed,nn,nn
2017-01-20T06:06:37.035Z,62.9469,-150.5159,89,1.8,ml,,,,0.32,ak,ak15108660,2017-01-20T06:18:05.530Z,"72km NNW of Talkeetna, Alaska",earthquake,,1.1,,,automatic,ak,ak
2017-01-20T06:03:49.508Z,38.3834,-118.913,6.2,0.9,ml,7,141.39,0.347,0.1654,nn,nn00574824,2017-01-20T21:35:41.001Z,"29km WSW of Hawthorne, Nevada",earthquake,,2.2,0,1,reviewed,nn,nn
2017-01-20T06:03:15.448Z,36.9441,-116.7357,0,0,ml,8,84.41,0.145,0.1491,nn,nn00574823,2017-01-20T21:26:22.780Z,"4km NNE of Beatty, Nevada",earthquake,,0,0.22,5,reviewed,nn,nn
2017-01-20T06:02:27.365Z,38.384,-118.897,9.4,1.1,ml,5,222.86,0.335,0.1371,nn,nn00574825,2017-01-20T21:38:48.530Z,"28km WSW of Hawthorne, Nevada",earthquake,,14.3,0.27,3,reviewed,nn,nn
2017-01-20T05:58:06.906Z,63.4072,-151.5301,0,1.4,ml,,,,0.86,ak,ak15108659,2017-01-20T06:11:49.237Z,"128km W of Cantwell, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-01-20T05:56:47.830Z,38.8139992,-122.8191681,2.22,0.64,md,8,107,0.009349,0.04,nc,nc72754195,2017-01-20T06:21:03.433Z,"6km NW of The Geysers, California",earthquake,0.63,0.45,0.24,3,automatic,nc,nc
2017-01-20T05:45:29.730Z,32.8595,-116.1996667,7.43,1.03,ml,21,85,0.1095,0.15,ci,ci37571519,2017-01-20T19:30:54.349Z,"24km NW of Ocotillo, CA",earthquake,0.24,1.36,0.122,10,reviewed,ci,ci
2017-01-20T05:38:19.180Z,19.2040005,-155.4589996,37.5,1.87,md,46,109,0.04842,0.14,hv,hv61570331,2017-01-20T05:41:45.970Z,"2km E of Pahala, Hawaii",earthquake,0.52,0.84,0.04,10,automatic,hv,hv
